,isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
70,9780007150304,000715030X,beware princess elizabeth,,Carolyn Meyer,childrens story,http://books.google.com/books/content?id=wPBpR4AFNJ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,matter life death throne england,2003.0,3.88,242.0,78.0
71,9780007151240,0007151241,family way,,Tony Parsons,parenthood,http://books.google.com/books/content?id=dJEIxdYmnU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,natural thing world tony parson latest bestseller three couple discover mother nature one hell bitch,2005.0,3.51,400.0,2095.0
72,9780007151677,0007151675,endless night,,Agatha Christie,fiction,http://books.google.com/books/content?id=kY1wuNfgmFQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,gipsy acre truly beautiful upland site view sea michael rogers stirred childlike fantasy among dark fir tree planned build house find wonderful girl live happily ever yet left village shadow menace hung land place accident happened perhaps michael heeded local warning luck meddles gipsy acre,2002.0,3.77,303.0,12740.0
73,9780007153589,0007153589,alone,,Jonathan Franzen,literary collection,http://books.google.com/books/content?id=ozVWaXd9xvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,harper essay reprinted volume alongside personal essay painstaking often funny reportage although subject range widely piece wrestle erosion civic life private dignity hidden persistence loneliness postmodern america,2004.0,3.6,306.0,327.0
74,9780007154845,0007154844,mysterious mr quin,,Agatha Christie,detective mystery story,http://books.google.com/books/content?id=n0aMDV7Lm4sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,mysterious stranger appears new year eve party becoming enigmatic sleuthing sidekick snobbish mr satterthwaite far typical new year eve house party mr satterthwaite keen observer human nature sensed real drama evening yet unfold proved mysterious stranger arrived midnight mr quin presence pronounced effect eleanor portal woman dyedblack hair,2003.0,3.72,396.0,7514.0
75,9780007154883,0007154887,listerdale mystery,,Agatha Christie,detective mystery story,http://books.google.com/books/content?id=J1tLGz5G84EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,selection mystery lighthearted romantic deadly twelve tantalizing case curious disappearance lord listerdale newlywed fear exfiance strange encounter train domestic murder investigation wild man sudden personality change retired inspector hunt murderess young woman impersonation duchess necklace hidden basket cherry mystery writer arrest murder astonishing marriage proposal soprano hatred baritone case rajah emerald one thing common skilful hand agatha christie,2003.0,3.55,317.0,178.0
76,9780007158058,000715805X,real trial oscar wilde,,Merlin Holland,biography autobiography,http://books.google.com/books/content?id=QfNgQfTKcg0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,oscar wilde one literary history explosive love affair lord alfred bosie douglas bosie father marquess queensberry delivered note albemarle club addressed oscar wilde posing sodomite bosie encouragement wilde sued marquess libel lost tried twice gross indecency sent prison two year hard labor publication uncensored trial transcript reader first time century hear wilde articulate brilliant real trial oscar wilde document alarmingly swift fall grace also supremely moving testament right live work love one heart dictate,2004.0,4.04,384.0,183.0
77,9780007158515,0007158513,read eye shut,,Dr. Seuss,author american,http://books.google.com/books/content?id=oyF8U9BRTQwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,nonsense rhyming story yr,2003.0,4.2,48.0,16561.0
78,9780007158522,0007158521,oh place youll go,,Dr. Seuss,adventure story,http://books.google.com/books/content?id=Ev4Llq5fv4IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,bangups hangups lurch slump dr seuss take hilarious look mishap misadventure life may store u,2003.0,4.35,48.0,926.0
79,9780007162994,0007162995,die combat zone,,Tim O'Brien,vietnam war,http://books.google.com/books/content?id=0qUtSvo_MiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,perhaps best book emerge vietnam war reissued alongside five jewel flamingo backlist first published intensely personal novel one foot soldier tour duty vietnam established tim obriens reputation outstanding chronicler vietnam experience generation american basic training front line back take reader unforgettable journey walking minefield lai fighting heat sniper alien land crawling ghostly tunnel explores ambiguity manhood morality war one belief,2003.0,3.95,208.0,11.0
80,9780007171996,0007171994,return king,Being the Third Part of The Lord of the Rings,J. R. R. Tolkien,baggins frodo fictitious character,http://books.google.com/books/content?id=PI9zPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,greatest fantasy epic time evil might dark lord sauron swarmed conquer middleearth frodo sam struggled deep mordor seat saurons power defeat dark lord accursed ring power destroyed fire mount doom way impossibly hard frodo weakening weighed compulsion ring began finally despair awesome conclusion jrr tolkien lord ring beloved million reader around world,2003.0,4.52,554.0,253.0
81,9780007173020,0007173024,silmarillion,,John Ronald Reuel Tolkien;Ted Nasmith,fiction,http://books.google.com/books/content?id=hLH0dtl5NVwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,designed take fan hobbit lord ring deeper myth legend middleearth silmarillion account elder day first age tolkien world ancient drama character lord ring look back whose event elrond galadriel took part tale silmarillion set age morgoth first dark lord dwelt middleearth high elf made war upon recovery silmarils jewel containing pure light valinor included book several shorter work ainulindale myth creation valaquenta nature power god described akallabeth recount downfall great island kingdom numenor end second age ring power tell great event end third age narrated lord ring pivotal work feature revised corrected text includes way introduction fascinating letter written tolkien give full explanation conceived early age middleearth,2004.0,3.91,386.0,49.0
82,9780007173136,000717313X,wish duck foot,,Dr. Seuss;Barney Tobey,childrens story,http://books.google.com/books/content?id=m9cZAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,boy imago would like thing duck foot whale spout elephant trunk,2004.0,4.16,64.0,8903.0
83,9780007175222,0007175221,oh say say,,Dr. Seuss,childrens story,http://books.google.com/books/content?id=r4l8AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,tie tongue terrible knot try read aloud nonsense rhyming story,2004.0,4.01,36.0,5726.0
84,9780007178636,0007178638,there boy girl bathroom,,Louis Sachar,boy,http://books.google.com/books/content?id=jHE-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,study guide novel there boy girl bathroom,2004.0,3.98,208.0,174.0
85,9780007179817,0007179812,microserfs,,Douglas Coupland,computer programmer,http://books.google.com/books/content?id=N3AmmJIsK6wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,computer giant microsoft dan susan abe todd bug struggling get life job may super cool pay may astronomical theyre heading nowhere however hard work however many share earn theyre never going rich bill besides hour theyre putting best relationship email somethings got give,2004.0,3.88,371.0,436.0
86,9780007179824,0007179820,miss wyoming,,Douglas Coupland,actor,http://books.google.com/books/content?id=2zoTKFNdxpIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,brilliant new novel bestselling cult author susan john need disappear susan john need find meet susan colgate miss wyoming winner hundred teen pageant child tv soap star owner hideously pushy mother reduced small brainless part small brainless movie oh sole survivor flight walk away wreckage emergency crew get could disappear nobody would ever know meet john johnson action film producer bel air p um bel air p occasional sadomasochist junkie died minute gone saw vision woman face realized time escape ditch baggage horny rich lonely john johnson lose disappear wouldnt nice find get togetherin many way reprise girlfriend coma miss wyoming represents leap forward world according coupland witty genuinely funny look change make difference,2004.0,3.48,320.0,110.0
87,9780007189953,0007189958,rainbow end,,Cecelia Ahern,friendship,http://books.google.com/books/content?id=PA7t62vA7SAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,new warm absorbing story author p love bittersweet tale childhood friend rosie alex whose relationship must survive many trial tribulation least discovery true feeling one anotherfrom naughty child rebellious teenager mixedup twenty thirtysomethings rosie alex stuck thick thin even alex moved across atlantic boston rosie fell pregnant teenager alex supportsrosie one difficult time life time partying going university instead changing nappy coping screaming baby return rosie alex strugglesthrough medical internship cope messy divorce throughout ups down others life remained constant shoulder cry someone laugh share innermost feeling withbut friendship survive year mile critically marry someone else meant good friend along misunderstanding circumstance sheer bad luck,2004.0,3.94,454.0,642.0
88,9780007190683,0007190689,poirot,The Complete Ariadne Oliver,Agatha Christie,author,http://books.google.com/books/content?id=lbOOJGLxM9MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,final poirot omnibus featuring last four appearance detective sidekick sleuthing crime novelist ariadne oliver third girl halloween party elephant remember pale horse poirot mr oliver continue sleuthing four uncharacteristically modern novel added twist dangerthird girl poirot finally admits growing old perplexed girl think may killed someone christie dragged poirot swinging effectively squared world featuring sex drug hippy halloween party teenage murder witness drowned tub apple second time christie wrote death child engrossing elephant remember old husband wife double murder never solved last poirot story agatha christie wrote garnered good review pale horse priest death lead sinister goingson old country inn bonus novel featured mr oliver without poirot one christie darkest story blending witchcraft murder,2005.0,4.2,727.0,83.0
